TRIAL_INDEX,VIDEO_NAME,BLOCK,PIXEL_SURFACE,COLOR,SHAPE,FREQUENCY,DISPLAYED_FRAMES,DROPPED_FRAMES,MAX_SNR,FREQUENCY_SAMPLED_AT,MEAN_GAZE_DISTANCE,AVERAGE_GAZE_DISTANCE,VARIANCE_GAZE_DISTANCE,MEAN_GAZE_ANGLE,AVERAGE_GAZE_ANGLE,VARIANCE_GAZE_ANGLE,MEAN_X,X_AVERAGE,X,X_VARIANCE,Y_MEAN,Y_AVERAGE,Y,Y_VARIANCE,NUMBER_OF_GAZE_POINTS,POINTS_ON_TARGET
127,2x2_pixel_surface_20000_color_mode_white_frequency_13_shape_squares_coordinate_(480_270).mp4,3,20000,white,squares,13,227,11,1.9749249267175295,13.15,120.7950700003903,120.7950700003903,17278.029066430994,1.54405340142917,1.54405340142917,0.29903710144442136,512.0261320754717,512.0261320754717,480.0,23936.281694158653,347.92423899371073,347.92423899371073,270.0,835.3361502070329,7950.0,3137.0
128,2x2_pixel_surface_20000_color_mode_red_frequency_25_shape_squares_coordinate_(480_270).mp4,3,20000,red,squares,25,228,10,0.7278740586170038,24.85,227.41615916149422,227.41615916149422,27859.260642394765,0.8438180364973916,0.8438180364973916,2.50520847736323,519.9844810253833,519.9844810253833,480.0,2146.2120511946014,486.12810379492333,486.12810379492333,270.0,29121.04206610785,7958.0,2336.0
129,2x2_pixel_surface_30000_color_mode_green_frequency_19_shape_squares_coordinate_(1440_810).mp4,3,30000,green,squares,19,228,10,0.3141270133939065,19.15,,,,,,,,,,,,,,,,
130,2x2_pixel_surface_20000_color_mode_white_frequency_8_shape_squares_coordinate_(1440_810).mp4,3,20000,white,squares,8,227,11,1.290905654932043,8.15,,,,,,,,,,,,,,,,
131,2x2_pixel_surface_30000_color_mode_green_frequency_8_shape_squares_coordinate_(1440_810).mp4,3,30000,green,squares,8,225,13,4.3653481461643135,8.0,,,,,,,,,,,,,,,,
132,2x2_pixel_surface_30000_color_mode_red_frequency_25_shape_squares_coordinate_(1440_270).mp4,3,30000,red,squares,25,226,12,1.759864129905181,25.15,112.6194246703973,112.6194246703973,4042.6042541292504,0.48686479227375534,0.48686479227375534,0.7973931879766115,1493.9774232124873,1493.9774232124873,1440.0,837.1017671642949,343.7203612789527,343.7203612789527,270.0,7540.38341629697,7944.0,3807.0
133,2x2_pixel_surface_10000_color_mode_red_frequency_25_shape_squares_coordinate_(1440_270).mp4,3,10000,red,squares,25,227,11,1.8177553887353155,25.15,,,,,,,,,,,,,,,,
134,2x2_pixel_surface_10000_color_mode_red_frequency_13_shape_squares_coordinate_(480_810).mp4,3,10000,red,squares,13,227,11,0.8012715646869013,13.15,195.27269698248284,195.27269698248284,8486.612798917893,1.0930551460607,1.0930551460607,0.029128826906228627,558.962320844858,558.962320844858,480.0,541.9448896853412,985.7417965803369,985.7417965803369,810.0,8955.866917554296,7954.0,0.0
135,2x2_pixel_surface_30000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_270).mp4,3,30000,green,squares,13,226,12,3.227874741851778,12.85,,,,,,,,,,,,,,,,
136,2x2_pixel_surface_20000_color_mode_white_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,20000,white,squares,8,227,11,1.3081879249060573,7.85,,,,,,,,,,,,,,,,
137,2x2_pixel_surface_20000_color_mode_red_frequency_25_shape_squares_coordinate_(1440_270).mp4,3,20000,red,squares,25,226,12,3.3888452480050697,25.15,239.12904605856062,239.12904605856062,76185.96160845966,1.8233475906854304,1.8233475906854304,0.1151469015216076,1424.978835978836,1424.978835978836,1440.0,2155.1791218750877,500.89394683799446,500.89394683799446,270.0,77675.83310048447,7938.0,2593.0
138,2x2_pixel_surface_20000_color_mode_green_frequency_8_shape_squares_coordinate_(1440_810).mp4,3,20000,green,squares,8,226,12,0.9551490810324884,7.85,,,,,,,,,,,,,,,,
139,2x2_pixel_surface_20000_color_mode_white_frequency_25_shape_squares_coordinate_(480_270).mp4,3,20000,white,squares,25,228,10,4.813554498863157,25.15,233.91658240770425,233.91658240770425,60653.414038850635,1.4443122615142907,1.4443122615142907,0.22300226835460427,498.0114905660377,498.0114905660377,480.0,996.2045097907915,497.321893081761,497.321893081761,270.0,62374.52018767411,7950.0,2973.0
140,2x2_pixel_surface_20000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_810).mp4,3,20000,green,squares,13,227,11,0.3170568575526501,13.15,,,,,,,,,,,,,,,,
141,2x2_pixel_surface_10000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_810).mp4,3,10000,red,squares,8,227,11,0.2717572247059379,8.15,144.9655845345675,144.9655845345675,3929.526820018629,1.2887536294560367,1.2887536294560367,0.7477364639257742,1453.1824541572469,1453.1824541572469,1440.0,443.35596192486395,947.6187138909821,947.6187138909821,810.0,5388.504046926682,7962.0,526.0
142,2x2_pixel_surface_20000_color_mode_red_frequency_19_shape_squares_coordinate_(480_270).mp4,3,20000,red,squares,19,227,11,3.6245832621387697,19.15,,,,,,,,,,,,,,,,
143,2x2_pixel_surface_30000_color_mode_green_frequency_13_shape_squares_coordinate_(480_270).mp4,3,30000,green,squares,13,226,12,3.0065019560301725,13.15,,,,,,,,,,,,,,,,
144,2x2_pixel_surface_10000_color_mode_green_frequency_25_shape_squares_coordinate_(1440_810).mp4,3,10000,green,squares,25,225,12,0.8344591504896008,25.15,94.93689660503715,94.93689660503715,10668.253373544076,0.7711264274091489,0.7711264274091489,5.577954295167663,1388.8235943015634,1388.8235943015634,1440.0,592.7900077945616,846.8278429147755,846.8278429147755,810.0,15113.163188778657,7932.0,2848.0
145,2x2_pixel_surface_10000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,10000,red,squares,8,227,11,0.9656965711709048,8.0,,,,,,,,,,,,,,,,
146,2x2_pixel_surface_30000_color_mode_red_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,30000,red,squares,8,228,10,0.6213889745071186,8.15,96.81841758340649,96.81841758340649,31011.521985709518,-0.18570212138072043,-0.18570212138072043,5.722352372629339,1417.7274522132795,1417.7274522132795,1440.0,800.8060654152215,340.4191901408451,340.4191901408451,270.0,34129.59317864494,7952.0,6587.0
147,2x2_pixel_surface_10000_color_mode_green_frequency_8_shape_squares_coordinate_(1440_270).mp4,3,10000,green,squares,8,227,11,3.641047549615464,8.0,169.72963618340248,169.72963618340248,32059.44460910624,1.67210180544199,1.67210180544199,0.023790441963240736,1438.3140735146021,1438.3140735146021,1440.0,1112.06158567234,437.9555261832829,437.9555261832829,270.0,31543.63129876643,7944.0,1030.0
148,2x2_pixel_surface_30000_color_mode_white_frequency_13_shape_squares_coordinate_(480_270).mp4,3,30000,white,squares,13,228,10,2.5182187008182986,12.85,,,,,,,,,,,,,,,,
149,2x2_pixel_surface_20000_color_mode_white_frequency_13_shape_squares_coordinate_(1440_810).mp4,4,20000,white,squares,13,227,11,2.6690652953870893,12.85,,,,,,,,,,,,,,,,
150,2x2_pixel_surface_20000_color_mode_white_frequency_8_shape_squares_coordinate_(480_810).mp4,4,20000,white,squares,8,228,10,2.7731985730806628,7.85,,,,,,,,,,,,,,,,
151,2x2_pixel_surface_10000_color_mode_green_frequency_13_shape_squares_coordinate_(1440_810).mp4,4,10000,green,squares,13,228,10,0.8378083770061318,12.85,54.22988580952539,54.22988580952539,746.0417716712027,-1.467385381867707,-1.467385381867707,2.412512369264288,1420.4692104601459,1420.4692104601459,1440.0,321.9301275637025,776.7564307266784,776.7564307266784,810.0,1878.4055209414546,7954.0,5953.0
152,2x2_pixel_surface_30000_color_mode_white_frequency_19_shape_squares_coordinate_(480_810).mp4,4,30000,white,squares,19,228,10,4.535284176201525,19.15,,,,,,,,,,,,,,,,
153,2x2_pixel_surface_30000_color_mode_white_frequency_25_shape_squares_coordinate_(480_810).mp4,4,30000,white,squares,25,228,10,2.4338806155405788,24.85,,,,,,,,,,,,,,,,
154,2x2_pixel_surface_30000_color_mode_white_frequency_25_shape_squares_coordinate_(480_270).mp4,4,30000,white,squares,25,228,10,0.49241999789152974,24.85,,,,,,,,,,,,,,,,
155,2x2_pixel_surface_10000_color_mode_green_frequency_19_shape_squares_coordinate_(480_810).mp4,4,10000,green,squares,19,228,10,1.4172956162329207,19.15,,,,,,,,,,,,,,,,
156,2x2_pixel_surface_10000_color_mode_green_frequency_25_shape_squares_coordinate_(480_810).mp4,4,10000,green,squares,25,228,10,0.47565547564349764,24.85,,,,,,,,,,,,,,,,
